oid,DOI,Title,Publication_Name,Subject,Publication_Type,Language,URL,extid,Image_used_as_thumbnail,CID,Publication_Date,Relevance,SID,PMID,Open_Access_Status
6798263,10.1007/978-1-4684-5284-6_5,"Enzymatic Pathways for Platelet-Activating Factor, Related Alkyl Glycerolipids, and Their Precursors",Platelet-Activating Factor and Related Lipid Mediators,Biomedical and Life Sciences,book chapter,En,https://doi.org/10.1007/978-1-4684-5284-6_5,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-1-4684-5284-6_5,4,1987,0.106600,341143784,,0
6798267,10.1007/978-1-4899-0182-8_63,First Experiments in Taurine Administration for Diabetes Mellitus,Taurine 2,Biomedical and Life Sciences,book chapter,En,https://doi.org/10.1007/978-1-4899-0182-8_63,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-1-4899-0182-8_63,4,1996,0.449500,341143784,,0
6798271,10.1007/978-1-59745-582-4_7,Rationally Designed Ligands for Use in Affinity Chromatography,Affinity Chromatography,Biomedical and Life Sciences,book chapter,En,https://doi.org/10.1007/978-1-59745-582-4_7,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-1-59745-582-4_7,4,2008,0.173500,341143784,,0
6798275,10.1007/978-3-319-06077-4_9,Experimental Part,Novel Macromolecular Architectures via a Combination of Cyclodextrin Host/Guest Complexation and RAFT Polymerization,Chemistry and Material Science,book chapter,En,https://doi.org/10.1007/978-3-319-06077-4_9,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-319-06077-4_9,4,2014,0.237000,341143784,,0
6798279,10.1007/978-3-540-71095-0_5366,Isooctyl Thioglycolate,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_5366,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_5366,4,2007,2.034500,341143784,,0
6798283,10.1007/978-3-540-71095-0_5370,Isoprene/Pentadiene Copolymer,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_5370,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_5370,4,2007,2.034500,341143784,,0
6798287,10.1007/978-3-540-71095-0_5374,Isopropanolamine Nitrite,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_5374,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_5374,4,2007,2.166000,341143784,,0
6798291,10.1007/978-3-540-71095-0_5378,Isopropylamine Dodecylbenzenesulfonate,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_5378,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_5378,4,2007,2.034500,341143784,,0
6798295,10.1007/978-3-540-71095-0_5382,Isopropyl Benzoate,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_5382,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_5382,4,2007,2.034500,341143784,,0
6798299,10.1007/978-3-540-71095-0_5386,Isopropyl Cresols,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_5386,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_5386,4,2007,2.034500,341143784,,0
6798303,10.1007/978-3-540-71095-0_5390,Isopropyl Hydroxycetyl Ether,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_5390,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_5390,4,2007,2.034500,341143784,,0
6798307,10.1007/978-3-540-71095-0_5394,Isopropyl Jojobate,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_5394,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_5394,4,2007,2.034500,341143784,,0
6798311,10.1007/978-3-540-71095-0_6646,Mittelhand,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_6646,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_6646,4,2007,1.892000,341143784,,0
6798315,10.1007/978-3-540-71095-0_6650,Mixed Isopropanolamines,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_6650,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_6650,4,2007,2.067800,341143784,,0
6798319,10.1007/978-3-540-71095-0_6654,mixed skin,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_6654,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_6654,4,2007,1.892000,341143784,,0
6798323,10.1007/978-3-540-71095-0_6658,Mizellen,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_6658,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_6658,4,2007,1.892000,341143784,,0
6798327,10.1007/978-3-540-71095-0_6662,Modelage,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_6662,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_6662,4,2007,1.892000,341143784,,0
6798331,10.1007/978-3-540-71095-0_6666,modéré(e),Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_6666,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_6666,4,2007,1.892000,341143784,,0
6798335,10.1007/978-3-540-85697-9_5,Sarcosine/dimethylglycine N-methyltransferase,Class 2 Transferases,Biomedical and Life Sciences,book chapter,En,https://doi.org/10.1007/978-3-540-85697-9_5,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-85697-9_5,4,2009,0.976000,341143784,,0
6798339,10.1007/978-3-642-02935-6_797,"Volumetric Properties of the Mixture Water H2O + C3H9NO DL-1-Aminopropan-2-ol (VMSD1212, LB3854_V)",Binary Liquid Systems of Nonelectrolytes I,Physics and Astronomy,book chapter,En,https://doi.org/10.1007/978-3-642-02935-6_797,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-642-02935-6_797,4,2011,2.234100,341143784,,0
6798343,10.1007/978-3-642-58051-2_173,Ethanolamine oxidase,Enzyme Handbook,Biomedical and Life Sciences,book chapter,En,https://doi.org/10.1007/978-3-642-58051-2_173,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-642-58051-2_173,4,1993,0.566600,341143784,,0
6798347,10.1007/978-3-642-61126-1_26,Phosphatidylcholine Biosynthesis in Saccharomyces cerevisiae: Effects on Regulation of Phospholipid Synthesis and Respiratory Competence,Molecular Dynamics of Biomembranes,Biomedical and Life Sciences,book chapter,En,https://doi.org/10.1007/978-3-642-61126-1_26,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-642-61126-1_26,4,1996,0.912700,341143784,,0
6798351,10.1007/978-3-642-84693-9_9,Diisopropanolamine,Toxicological Evaluations,Chemistry and Material Science,book chapter,En,https://doi.org/10.1007/978-3-642-84693-9_9,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-642-84693-9_9,4,1992,0.856500,341143784,,0
6798355,10.1007/978-3-642-86605-0_227,Ethanolamine ammonia-lyase,Enzyme Handbook 1,Biomedical and Life Sciences,book chapter,En,https://doi.org/10.1007/978-3-642-86605-0_227,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-642-86605-0_227,4,1990,1.046600,341143784,,0
6798359,10.1007/978-3-662-02860-5_3,Biosynthesis of Membrane Phospholipids in Yeast — Genetic and Molecular Studies,Dynamics of Membrane Assembly,Biomedical and Life Sciences,book chapter,En,https://doi.org/10.1007/978-3-662-02860-5_3,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-662-02860-5_3,4,1992,0.186400,341143784,,0
6798363,10.1007/978-3-662-11689-0_17,Cholinoxydase,Enzyme,Medicine,book chapter,De,https://doi.org/10.1007/978-3-662-11689-0_17,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-662-11689-0_17,4,1964,0.230300,341143784,,0
6798367,10.1007/978-3-662-49875-0_19,Corrinoid Metabolism in Dehalogenating Pure Cultures and Microbial Communities,Organohalide-Respiring Bacteria,Biomedical and Life Sciences,book chapter,En,https://doi.org/10.1007/978-3-662-49875-0_19,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-662-49875-0_19,4,2016,0.480900,341143784,,0
6798371,10.1007/978-3-8274-3040-3_7,"Vitamine, Nukleotide und Carotinoide",Industrielle Mikrobiologie,Biomedical and Life Sciences,book chapter,De,https://doi.org/10.1007/978-3-8274-3040-3_7,5038214-849152236,,4,2013,0.127700,341143784,,0
6798375,10.1007/978-94-009-4307-0_32,Allergic Drug Reactions,Immunotoxicology,Medicine,book chapter,En,https://doi.org/10.1007/978-94-009-4307-0_32,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-94-009-4307-0_32,4,1987,0.306200,341143784,,0
6798379,10.1007/978-94-011-3064-6_16,P,"Poucher&#x2019;s Perfumes, Cosmetics and Soaps &#x2014; Volume 1",Medicine,book chapter,En,https://doi.org/10.1007/978-94-011-3064-6_16,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-94-011-3064-6_16,4,1991,0.113400,341143784,,0
6798383,10.1007/978-94-017-2734-1_4,Bath and shower products,"Poucher&#x2019;s Perfumes, Cosmetics and Soaps",Chemistry and Material Science,book chapter,En,https://doi.org/10.1007/978-94-017-2734-1_4,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-94-017-2734-1_4,4,2000,0.193100,341143784,,0
6798387,10.1007/BF00225926,Substrate selectivity of acyl-CoA:lysolecithin acyltransferase from rabbit lung,Molecular and Cellular Biochemistry,Life Sciences,journal article,En,https://doi.org/10.1007/BF00225926,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF00225926,4,1985,0.258900,341143784,,0
6798391,10.1007/BF00255348,Cationic polymerization of 5-methyl-2-oxazoline and alkaline hydrolysis of product polymer to linear poly(propylenimine),Polymer Bulletin,Chemistry,journal article,En,https://doi.org/10.1007/BF00255348,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF00255348,4,1984,0.943000,341143784,,0
6798395,10.1007/BF00352006,Molecular cloning of the yeast OPI3 gene as a high copy number suppressor of the cho2 mutation,Current Genetics,Life Sciences,journal article,En,https://doi.org/10.1007/BF00352006,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF00352006,4,1993,2.054400,341143784,,0
6798399,10.1007/BF00399317,Significance of yeast peroxisomes in the metabolism of choline and ethanolamine,Antonie van Leeuwenhoek,Biomedicine,journal article,En,https://doi.org/10.1007/BF00399317,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF00399317,4,1983,0.669900,341143784,,0
6798403,10.1007/BF00410157,The aerobic decomposition of choline by microorganisms,Archiv für Mikrobiologie,Life Sciences,journal article,En,https://doi.org/10.1007/BF00410157,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF00410157,4,1970,0.265300,341143784,,0
6798407,10.1007/BF00468812,Kontinuierliche Derivatisierung von schwerflüchtigen Wasserinhaltsstoffen durch Periodat-Oxidation in Verbindung mit dem Contistrip-Verfahren,Fresenius&apos; Zeitschrift für analytische Chemie,Chemistry,journal article,De,https://doi.org/10.1007/BF00468812,5038214-849152236,,4,1988,0.353600,341143784,,0
6798411,10.1007/BF00503532,"Reactions of 2,2-dimethyl-3-phenylazirine with hydrazino and amino alcohols",Chemistry of Heterocyclic Compounds,Chemistry,journal article,En,https://doi.org/10.1007/BF00503532,5038214-849152236,,4,1982,0.937200,341143784,,0
6798415,10.1007/BF00511404,Human myocardial β-adrenoceptors: demonstration of both γ-adrenoceptors: mediating contractile responses to β-agonists on the isolated right atrium,Naunyn-Schmiedeberg&apos;s Archives of Pharmacology,Biomedicine,journal article,En,https://doi.org/10.1007/BF00511404,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF00511404,4,1986,0.174400,341143784,,0
6798419,10.1007/BF00548649,Biological significance of the early structural alterations in skeletal muscle fibers infected by Trichinella spiralis,Virchows Archiv A,Medicine & Public Health,journal article,En,https://doi.org/10.1007/BF00548649,5038214-849152236,,4,1968,0.160100,341143784,,0
6798423,10.1007/BF00634956,Histochemische Untersuchungen über das Inselzink. I,Naturwissenschaften,Life Sciences,journal article,De,https://doi.org/10.1007/BF00634956,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF00634956,4,1954,0.399900,341143784,,0
6798427,10.1007/BF00765768,Synthesis and pharmacological activity of some 1-phenoxy-3-amino-propan-2-ols,Pharmaceutical Chemistry Journal,Pharmacy,journal article,En,https://doi.org/10.1007/BF00765768,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF00765768,4,1984,0.360800,341143784,,0
6798431,10.1007/BF00842824,Catalytic synthesis of nitrogen-containing heterocycles (a review),Chemistry of Heterocyclic Compounds,Chemistry,journal article,En,https://doi.org/10.1007/BF00842824,5038214-849152236,,4,1984,0.280500,341143784,,0
6798435,10.1007/BF00907837,Investigation of the stepwise mechanism of the catalytic cyclic dehydration of amino alcohols,"Bulletin of the Academy of Sciences of the USSR, Division of chemical science",Chemistry,journal article,En,https://doi.org/10.1007/BF00907837,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF00907837,4,1969,0.344200,341143784,,0
6798439,10.1007/BF00962382,IR absorption spectra of some aminoalcohols in the gas phase,"Bulletin of the Academy of Sciences of the USSR, Division of chemical science",Chemistry,journal article,En,https://doi.org/10.1007/BF00962382,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF00962382,4,1990,0.983300,341143784,,0
6798443,10.1007/BF00967324,The conversion of ethanolamine and of its metabolites to choline in human neuroblastoma clones: Effect of differentiation induced by retinoic acid,Neurochemical Research,Biomedicine,journal article,En,https://doi.org/10.1007/BF00967324,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF00967324,4,1994,0.245100,341143784,,0
6798447,10.1007/BF01141164,Formation of aliphatic amines by oxidation of some brown pigments,Zeitschrift für Lebensmittel-Untersuchung und Forschung,Chemistry,journal article,En,https://doi.org/10.1007/BF01141164,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF01141164,4,1974,0.477100,341143784,,0
6798451,10.1007/BF01245292,Characteristic features of the corrosion and protection of heat-exchange equipment,Chemical and Petroleum Engineering,Chemistry,journal article,En,https://doi.org/10.1007/BF01245292,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF01245292,4,1992,0.379500,341143784,,0
6798455,10.1007/BF01569049,"Cholinesterase, acid phosphatase, and phospholipase C ofPseudomonas aeruginosa under hyperosmotic conditions in a high-phosphate medium",Current Microbiology,Life Sciences,journal article,En,https://doi.org/10.1007/BF01569049,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF01569049,4,1994,0.441700,341143784,,0
6798459,10.1007/BF01664585,"Radikalreaktionen, die durch Chelat-Komplexe von Übergangsmetallen initiiert werden. 13. Mitt. Redoxpolymerisation von Methylmethacrylat in Gegenwart von komplexbildenden Verbindungen",Colloid and Polymer Science,Chemistry,journal article,De,https://doi.org/10.1007/BF01664585,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF01664585,4,1977,0.500500,341143784,,0
6798463,10.1007/BF01664589,GPC mit vernetzten Polystyrol-Gelen und mit schlechten und Theta-Lösungsmitteln für Polystyrol. 2. Mitt. Trennmechanismus,Colloid and Polymer Science,Chemistry,journal article,De,https://doi.org/10.1007/BF01664589,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF01664589,4,1977,0.434100,341143784,,0
6798467,10.1007/BF01848209,Vitamine und vitaminähnliche Wirkstoffe,Zeitschrift für Lebensmittel-Untersuchung und Forschung,Chemistry,journal article,De,https://doi.org/10.1007/BF01848209,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF01848209,4,1967,0.455700,341143784,,0
6798471,10.1007/BF01933924,Labile protein-methyl ester: Comparison between chemically and enzymatically synthesized,Experientia,Life Sciences,journal article,En,https://doi.org/10.1007/BF01933924,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF01933924,4,1976,0.317300,341143784,,0
6798475,10.1007/BF02173660,Study of some constituents of vitamin B12,Experientia,Life Sciences,journal article,En,https://doi.org/10.1007/BF02173660,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF02173660,4,1950,0.295000,341143784,,0
6798479,10.1007/BF02494855,Synthesis of 2-substituted morpholines from dihydroxyalkylsulfamates,Russian Chemical Bulletin,Chemistry,journal article,En,https://doi.org/10.1007/BF02494855,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF02494855,4,1999,0.457100,341143784,,0
6798483,10.1007/BF02532160,On methylating activity of L-(methyl-14C)-methionine in metabolism of phospholipids by insectCeratitis capitata,Lipids,Life Sciences,journal article,En,https://doi.org/10.1007/BF02532160,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/BF02532160,4,1975,1.310200,341143784,,0
